"tourney_name","surface","tourney_level","match_num","winner_id","winner_name","winner_ioc","winner_age","loser_id","loser_name","loser_ioc","loser_age"
"Dubai","Hard","A",17,103819,"Roger Federer","SUI",29.5386721424,104719,"Marcel Granollers","ESP",24.8624229979
"Dubai","Hard","A",18,104660,"Sergiy Stakhovsky","UKR",25.1252566735,105208,"Ernests Gulbis","LAT",22.4777549624
"Dubai","Hard","A",19,104468,"Gilles Simon","FRA",26.1519507187,104586,"Lukas Rosol","CZE",25.5797399042
"Dubai","Hard","A",20,104755,"Richard Gasquet","FRA",24.6789869952,104869,"Sergei Bubka","UKR",24.0301163587
"Dubai","Hard","A",21,104332,"Philipp Petzschner","GER",26.9130732375,104259,"Philipp Kohlschreiber","GER",27.3511293634
"Dubai","Hard","A",22,104607,"Tomas Berdych","CZE",25.4291581109,103786,"Nikolay Davydenko","RUS",29.7221081451
"Dubai","Hard","A",23,104252,"Florian Mayer","GER",27.3812457221,104979,"Andrey Golubev","KAZ",23.5865845311
"Dubai","Hard","A",24,104925,"Novak Djokovic","SRB",23.7535934292,103852,"Feliciano Lopez","ESP",29.4209445585
"Dubai","Hard","A",25,103819,"Roger Federer","SUI",29.5386721424,104660,"Sergiy Stakhovsky","UKR",25.1252566735
"Dubai","Hard","A",26,104755,"Richard Gasquet","FRA",24.6789869952,104468,"Gilles Simon","FRA",26.1519507187
"Dubai","Hard","A",27,104607,"Tomas Berdych","CZE",25.4291581109,104332,"Philipp Petzschner","GER",26.9130732375
"Dubai","Hard","A",28,104925,"Novak Djokovic","SRB",23.7535934292,104252,"Florian Mayer","GER",27.3812457221
"Dubai","Hard","A",29,103819,"Roger Federer","SUI",29.5386721424,104755,"Richard Gasquet","FRA",24.6789869952
"Dubai","Hard","A",30,104925,"Novak Djokovic","SRB",23.7535934292,104607,"Tomas Berdych","CZE",25.4291581109
"Dubai","Hard","A",31,104925,"Novak Djokovic","SRB",23.7535934292,103819,"Roger Federer","SUI",29.5386721424
"Marseille","Hard","A",1,103917,"Nicolas Mahut","FRA",29.0650239562,104778,"Andrey Kumantsov","RUS",24.5311430527
"Marseille","Hard","A",2,104735,"Tobias Kamke","GER",24.7364818617,105318,"Thomas Schoorel","NED",21.8535249829
"Marseille","Hard","A",3,103566,"Michael Llodra","FRA",30.7433264887,103898,"Julien Benneteau","FRA",29.1526351814
"Marseille","Hard","A",4,104312,"Andreas Seppi","ITA",26.9815195072,104898,"Robin Haase","NED",23.8603696099
"Marseille","Hard","A",5,104098,"Dmitry Tursunov","RUS",28.1752224504,105777,"Grigor Dimitrov","BUL",19.7508555784
"Marseille","Hard","A",6,103344,"Ivan Ljubicic","CRO",31.909650924,104979,"Andrey Golubev","KAZ",23.5674195756
"Marseille","Hard","A",7,104542,"Jo Wilfried Tsonga","FRA",25.8288843258,105332,"Benoit Paire","FRA",21.7713894593
"Marseille","Hard","A",8,104660,"Sergiy Stakhovsky","UKR",25.106091718,105011,"Illya Marchenko","UKR",23.4360027379
"Marseille","Hard","A",9,104468,"Gilles Simon","FRA",26.1327857632,103786,"Nikolay Davydenko","RUS",29.7029431896
"Marseille","Hard","A",10,104332,"Philipp Petzschner","GER",26.893908282,105208,"Ernests Gulbis","LAT",22.4585900068
"Marseille","Hard","A",11,105227,"Marin Cilic","CRO",22.379192334,104219,"Stephane Bohli","SUI",27.5592060233
"Marseille","Hard","A",12,104273,"Edouard Roger Vasselin","FRA",27.2142368241,103096,"Arnaud Clement","FRA",33.1608487337
"Marseille","Hard","A",13,104417,"Robin Soderling","SWE",26.5023956194,103917,"Nicolas Mahut","FRA",29.0650239562
"Marseille","Hard","A",14,103566,"Michael Llodra","FRA",30.7433264887,104735,"Tobias Kamke","GER",24.7364818617
"Marseille","Hard","A",15,103781,"Jurgen Melzer","AUT",29.7330595483,104312,"Andreas Seppi","ITA",26.9815195072
"Marseille","Hard","A",16,104098,"Dmitry Tursunov","RUS",28.1752224504,103344,"Ivan Ljubicic","CRO",31.909650924
"Marseille","Hard","A",17,104542,"Jo Wilfried Tsonga","FRA",25.8288843258,104660,"Sergiy Stakhovsky","UKR",25.106091718
"Marseille","Hard","A",18,104022,"Mikhail Youzhny","RUS",28.6406570842,104468,"Gilles Simon","FRA",26.1327857632
"Marseille","Hard","A",19,105227,"Marin Cilic","CRO",22.379192334,104332,"Philipp Petzschner","GER",26.893908282
"Marseille","Hard","A",20,104607,"Tomas Berdych","CZE",25.4099931554,104273,"Edouard Roger Vasselin","FRA",27.2142368241
"Marseille","Hard","A",21,104417,"Robin Soderling","SWE",26.5023956194,103566,"Michael Llodra","FRA",30.7433264887
"Marseille","Hard","A",22,104098,"Dmitry Tursunov","RUS",28.1752224504,103781,"Jurgen Melzer","AUT",29.7330595483
"Marseille","Hard","A",23,104022,"Mikhail Youzhny","RUS",28.6406570842,104542,"Jo Wilfried Tsonga","FRA",25.8288843258
"Marseille","Hard","A",24,105227,"Marin Cilic","CRO",22.379192334,104607,"Tomas Berdych","CZE",25.4099931554
"Marseille","Hard","A",25,104417,"Robin Soderling","SWE",26.5023956194,104098,"Dmitry Tursunov","RUS",28.1752224504
"Marseille","Hard","A",26,105227,"Marin Cilic","CRO",22.379192334,104022,"Mikhail Youzhny","RUS",28.6406570842
"Marseille","Hard","A",27,104417,"Robin Soderling","SWE",26.5023956194,105227,"Marin Cilic","CRO",22.379192334
"Delray Beach","Hard","A",1,104534,"Dudi Sela","ISR",25.8836413415,104594,"Marinko Matosevic","AUS",25.5386721424
"Delray Beach","Hard","A",2,104471,"Ivan Dodig","CRO",26.135523614,103857,"Igor Kunitsyn","RUS",29.3935660507
"Delray Beach","Hard","A",3,104882,"Blaz Kavcic","SLO",23.9671457906,104857,"Robert Farah","COL",24.0876112252
"Delray Beach","Hard","A",4,104386,"Janko Tipsarevic","SRB",26.6666666667,103333,"Ivo Karlovic","CRO",31.9808350445
"Delray Beach","Hard","A",5,105023,"Sam Querrey","USA",23.3757700205,104460,"Dustin Brown","GER",26.2039698836
"Delray Beach","Hard","A",6,104976,"Ryan Sweeting","USA",23.6084873374,104214,"Igor Andreev","RUS",27.6084873374
"Delray Beach","Hard","A",7,105453,"Kei Nishikori","JPN",21.1471594798,104314,"Brian Dabul","ARG",26.9924709103
"Delray Beach","Hard","A",8,103484,"James Blake","USA",31.151266256,103794,"Benjamin Becker","GER",29.6837782341
"Delray Beach","Hard","A",9,104731,"Kevin Anderson","RSA",24.7638603696,105385,"Donald Young","USA",21.582477755
"Delray Beach","Hard","A",10,103722,"Florent Serra","FRA",29.9794661191,105992,"Ryan Harrison","USA",18.7926078029
"Delray Beach","Hard","A",11,105223,"Juan Martin Del Potro","ARG",22.4120465435,105575,"Ricardas Berankis","LTU",20.6707734428
"Delray Beach","Hard","A",12,104559,"Teymuraz Gabashvili","RUS",25.749486653,104545,"John Isner","USA",25.8234086242
"Delray Beach","Hard","A",13,105173,"Adrian Mannarino","FRA",22.6475017112,104919,"Leonardo Mayer","ARG",23.7727583847
"Delray Beach","Hard","A",14,104268,"Alejandro Falla","COL",27.2717316906,104225,"Jan Hajek","CZE",27.5427789185
"Delray Beach","Hard","A",15,103672,"Ricardo Mello","BRA",30.1683778234,102783,"Rainer Schuettler","GER",34.8254620123
"Delray Beach","Hard","A",16,103888,"Mardy Fish","USA",29.2019164956,103451,"Bjorn Phau","GER",31.3839835729
"Delray Beach","Hard","A",17,104471,"Ivan Dodig","CRO",26.135523614,104534,"Dudi Sela","ISR",25.8836413415
"Delray Beach","Hard","A",18,104386,"Janko Tipsarevic","SRB",26.6666666667,104882,"Blaz Kavcic","SLO",23.9671457906
"Delray Beach","Hard","A",19,104976,"Ryan Sweeting","USA",23.6084873374,105023,"Sam Querrey","USA",23.3757700205
"Delray Beach","Hard","A",20,105453,"Kei Nishikori","JPN",21.1471594798,103484,"James Blake","USA",31.151266256
"Delray Beach","Hard","A",21,104731,"Kevin Anderson","RSA",24.7638603696,103722,"Florent Serra","FRA",29.9794661191
"Delray Beach","Hard","A",22,105223,"Juan Martin Del Potro","ARG",22.4120465435,104559,"Teymuraz Gabashvili","RUS",25.749486653
"Delray Beach","Hard","A",23,104268,"Alejandro Falla","COL",27.2717316906,105173,"Adrian Mannarino","FRA",22.6475017112
"Delray Beach","Hard","A",24,103888,"Mardy Fish","USA",29.2019164956,103672,"Ricardo Mello","BRA",30.1683778234
"Delray Beach","Hard","A",25,104386,"Janko Tipsarevic","SRB",26.6666666667,104471,"Ivan Dodig","CRO",26.135523614
"Delray Beach","Hard","A",26,105453,"Kei Nishikori","JPN",21.1471594798,104976,"Ryan Sweeting","USA",23.6084873374
"Delray Beach","Hard","A",27,105223,"Juan Martin Del Potro","ARG",22.4120465435,104731,"Kevin Anderson","RSA",24.7638603696
"Delray Beach","Hard","A",28,103888,"Mardy Fish","USA",29.2019164956,104268,"Alejandro Falla","COL",27.2717316906
"Delray Beach","Hard","A",29,104386,"Janko Tipsarevic","SRB",26.6666666667,105453,"Kei Nishikori","JPN",21.1471594798
"Delray Beach","Hard","A",30,105223,"Juan Martin Del Potro","ARG",22.4120465435,103888,"Mardy Fish","USA",29.2019164956
"Delray Beach","Hard","A",31,105223,"Juan Martin Del Potro","ARG",22.4120465435,104386,"Janko Tipsarevic","SRB",26.6666666667
"Los Angeles","Hard","A",1,104180,"Gilles Muller","LUX",28.2108145106,105449,"Steve Johnson","USA",21.582477755
"Los Angeles","Hard","A",2,104976,"Ryan Sweeting","USA",24.0301163587,104500,"Somdev Devvarman","IND",26.4421629021
"Los Angeles","Hard","A",3,103857,"Igor Kunitsyn","RUS",29.8151950719,103602,"Fernando Gonzalez","CHI",30.9869952088
"Los Angeles","Hard","A",4,104229,"Yen Hsun Lu","TPE",27.9452429843,104068,"Robby Ginepri","USA",28.7967145791
"Los Angeles","Hard","A",5,105992,"Ryan Harrison","USA",19.2142368241,105575,"Ricardas Berankis","LTU",21.0924024641
"Los Angeles","Hard","A",6,103188,"Michael Russell","USA",33.2320328542,104098,"Dmitry Tursunov","RUS",28.6160164271
"Los Angeles","Hard","A",7,105777,"Grigor Dimitrov","BUL",20.1916495551,103163,"Tommy Haas","GER",33.3086926762
"Los Angeles","Hard","A",8,104166,"Alex Bogomolov Jr","RUS",28.2546201232,105286,"Greg Jones","AUS",22.4777549624
"Los Angeles","Hard","A",9,104268,"Alejandro Falla","COL",27.6933607118,105827,"Laurynas Grigelis","LTU",19.9452429843
"Los Angeles","Hard","A",10,105208,"Ernests Gulbis","LAT",22.8993839836,103598,"Xavier Malisse","BEL",31.0143737166
"Los Angeles","Hard","A",11,105930,"Daniel Kosakowski","USA",19.4223134839,105065,"Tim Smyczek","USA",23.5674195756
"Los Angeles","Hard","A",12,103484,"James Blake","USA",31.5728952772,103582,"Michael Berrer","GER",31.0636550308
"Los Angeles","Hard","A",13,103888,"Mardy Fish","USA",29.6235455168,104180,"Gilles Muller","LUX",28.2108145106
"Los Angeles","Hard","A",14,103857,"Igor Kunitsyn","RUS",29.8151950719,104976,"Ryan Sweeting","USA",24.0301163587
"Los Angeles","Hard","A",15,104229,"Yen Hsun Lu","TPE",27.9452429843,104571,"Marcos Baghdatis","CYP",26.1026694045
"Los Angeles","Hard","A",16,105992,"Ryan Harrison","USA",19.2142368241,103188,"Michael Russell","USA",33.2320328542
"Los Angeles","Hard","A",17,104166,"Alex Bogomolov Jr","RUS",28.2546201232,105777,"Grigor Dimitrov","BUL",20.1916495551
"Los Angeles","Hard","A",18,105064,"Thomaz Bellucci","BRA",23.5674195756,104268,"Alejandro Falla","COL",27.6933607118
"Los Angeles","Hard","A",19,105208,"Ernests Gulbis","LAT",22.8993839836,105930,"Daniel Kosakowski","USA",19.4223134839
"Los Angeles","Hard","A",20,105223,"Juan Martin Del Potro","ARG",22.8336755647,103484,"James Blake","USA",31.5728952772
"Los Angeles","Hard","A",21,103888,"Mardy Fish","USA",29.6235455168,103857,"Igor Kunitsyn","RUS",29.8151950719
"Los Angeles","Hard","A",22,105992,"Ryan Harrison","USA",19.2142368241,104229,"Yen Hsun Lu","TPE",27.9452429843
"Los Angeles","Hard","A",23,104166,"Alex Bogomolov Jr","RUS",28.2546201232,105064,"Thomaz Bellucci","BRA",23.5674195756
"Los Angeles","Hard","A",24,105208,"Ernests Gulbis","LAT",22.8993839836,105223,"Juan Martin Del Potro","ARG",22.8336755647
"Los Angeles","Hard","A",25,103888,"Mardy Fish","USA",29.6235455168,105992,"Ryan Harrison","USA",19.2142368241
"Los Angeles","Hard","A",26,105208,"Ernests Gulbis","LAT",22.8993839836,104166,"Alex Bogomolov Jr","RUS",28.2546201232
"Los Angeles","Hard","A",27,105208,"Ernests Gulbis","LAT",22.8993839836,103888,"Mardy Fish","USA",29.6235455168
"Washington","Hard","A",1,104976,"Ryan Sweeting","USA",24.0492813142,104166,"Alex Bogomolov Jr","RUS",28.2737850787
"Washington","Hard","A",2,104262,"Flavio Cipolla","ITA",27.780971937,104947,"Marsel Ilhan","TUR",24.1396303901
"Washington","Hard","A",3,105777,"Grigor Dimitrov","BUL",20.2108145106,105065,"Tim Smyczek","USA",23.5865845311
"Washington","Hard","A",4,103582,"Michael Berrer","GER",31.0828199863,103893,"Paolo Lorenzi","ITA",29.6262833676
"Washington","Hard","A",5,105992,"Ryan Harrison","USA",19.2334017796,104999,"Mischa Zverev","GER",23.9425051335
"Washington","Hard","A",6,104589,"Chris Guccione","AUS",26.0041067762,104268,"Alejandro Falla","COL",27.7125256674
"Washington","Hard","A",7,104735,"Tobias Kamke","GER",25.196440794,106045,"Denis Kudla","USA",18.9541409993
"Washington","Hard","A",8,103484,"James Blake","USA",31.5920602327,105147,"Tatsuma Ito","JPN",23.2032854209
"Washington","Hard","A",9,104500,"Somdev Devvarman","IND",26.4613278576,103823,"Denis Gremelmayr","GER",29.9575633128
"Washington","Hard","A",10,103163,"Tommy Haas","GER",33.3278576318,104025,"Amer Delic","BIH",29.0869267625
"Washington","Hard","A",11,103188,"Michael Russell","USA",33.2511978097,103333,"Ivo Karlovic","CRO",32.4216290212
"Washington","Hard","A",12,105385,"Donald Young","USA",22.0232717317,104677,"Artem Sitak","NZL",25.4757015743
"Washington","Hard","A",13,104594,"Marinko Matosevic","AUS",25.9794661191,105575,"Ricardas Berankis","LTU",21.1115674196
"Washington","Hard","A",14,105051,"Matthew Ebden","AUS",23.6796714579,104330,"Rajeev Ram","USA",27.370294319
"Washington","Hard","A",15,103857,"Igor Kunitsyn","RUS",29.8343600274,104180,"Gilles Muller","LUX",28.2299794661
"Washington","Hard","A",16,103285,"Radek Stepanek","CZE",32.6762491444,104332,"Philipp Petzschner","GER",27.3538672142
"Washington","Hard","A",17,104792,"Gael Monfils","FRA",24.9144421629,104976,"Ryan Sweeting","USA",24.0492813142
"Washington","Hard","A",18,104098,"Dmitry Tursunov","RUS",28.6351813826,104262,"Flavio Cipolla","ITA",27.780971937
"Washington","Hard","A",19,105777,"Grigor Dimitrov","BUL",20.2108145106,103566,"Michael Llodra","FRA",31.2032854209
"Washington","Hard","A",20,104386,"Janko Tipsarevic","SRB",27.1074606434,103582,"Michael Berrer","GER",31.0828199863
"Washington","Hard","A",21,104678,"Viktor Troicki","SRB",25.4702258727,105992,"Ryan Harrison","USA",19.2334017796
"Washington","Hard","A",22,104731,"Kevin Anderson","RSA",25.2046543463,104589,"Chris Guccione","AUS",26.0041067762
"Washington","Hard","A",23,104545,"John Isner","USA",26.264202601,104735,"Tobias Kamke","GER",25.196440794
"Washington","Hard","A",24,103484,"James Blake","USA",31.5920602327,103900,"David Nalbandian","ARG",29.5797399042
"Washington","Hard","A",25,104571,"Marcos Baghdatis","CYP",26.12183436,104500,"Somdev Devvarman","IND",26.4613278576
"Washington","Hard","A",26,105064,"Thomaz Bellucci","BRA",23.5865845311,103163,"Tommy Haas","GER",33.3278576318
"Washington","Hard","A",27,103188,"Michael Russell","USA",33.2511978097,103598,"Xavier Malisse","BEL",31.0335386721
"Washington","Hard","A",28,105385,"Donald Young","USA",22.0232717317,103781,"Jurgen Melzer","AUT",30.1930184805
"Washington","Hard","A",29,104269,"Fernando Verdasco","ESP",27.7097878166,104594,"Marinko Matosevic","AUS",25.9794661191
"Washington","Hard","A",30,103786,"Nikolay Davydenko","RUS",30.1629021218,105051,"Matthew Ebden","AUS",23.6796714579
"Washington","Hard","A",31,103813,"Jarkko Nieminen","FIN",30.0232717317,103857,"Igor Kunitsyn","RUS",29.8343600274
"Washington","Hard","A",32,103285,"Radek Stepanek","CZE",32.6762491444,104639,"Wayne Odesnik","USA",25.6919917864
"Washington","Hard","A",33,104792,"Gael Monfils","FRA",24.9144421629,104098,"Dmitry Tursunov","RUS",28.6351813826
"Washington","Hard","A",34,104386,"Janko Tipsarevic","SRB",27.1074606434,105777,"Grigor Dimitrov","BUL",20.2108145106
"Washington","Hard","A",35,104678,"Viktor Troicki","SRB",25.4702258727,104731,"Kevin Anderson","RSA",25.2046543463
"Washington","Hard","A",36,104545,"John Isner","USA",26.264202601,103484,"James Blake","USA",31.5920602327
"Washington","Hard","A",37,104571,"Marcos Baghdatis","CYP",26.12183436,105064,"Thomaz Bellucci","BRA",23.5865845311
"Washington","Hard","A",38,105385,"Donald Young","USA",22.0232717317,103188,"Michael Russell","USA",33.2511978097
"Washington","Hard","A",39,104269,"Fernando Verdasco","ESP",27.7097878166,103786,"Nikolay Davydenko","RUS",30.1629021218
"Washington","Hard","A",40,103285,"Radek Stepanek","CZE",32.6762491444,103813,"Jarkko Nieminen","FIN",30.0232717317
"Washington","Hard","A",41,104792,"Gael Monfils","FRA",24.9144421629,104386,"Janko Tipsarevic","SRB",27.1074606434
"Washington","Hard","A",42,104545,"John Isner","USA",26.264202601,104678,"Viktor Troicki","SRB",25.4702258727
"Washington","Hard","A",43,105385,"Donald Young","USA",22.0232717317,104571,"Marcos Baghdatis","CYP",26.12183436
"Washington","Hard","A",44,103285,"Radek Stepanek","CZE",32.6762491444,104269,"Fernando Verdasco","ESP",27.7097878166
"Washington","Hard","A",45,104792,"Gael Monfils","FRA",24.9144421629,104545,"John Isner","USA",26.264202601
"Washington","Hard","A",46,103285,"Radek Stepanek","CZE",32.6762491444,105385,"Donald Young","USA",22.0232717317
"Washington","Hard","A",47,103285,"Radek Stepanek","CZE",32.6762491444,104792,"Gael Monfils","FRA",24.9144421629
"Newport","Grass","A",1,104545,"John Isner","USA",26.1875427789,103971,"Karol Beck","SVK",29.2511978097
"Newport","Grass","A",2,103096,"Arnaud Clement","FRA",33.5441478439,105992,"Ryan Harrison","USA",19.1567419576
"Newport","Grass","A",3,105074,"Ruben Bemelmans","BEL",23.4688569473,103823,"Denis Gremelmayr","GER",29.8809034908
"Newport","Grass","A",4,104166,"Alex Bogomolov Jr","RUS",28.1971252567,104999,"Mischa Zverev","GER",23.8658453114
"Newport","Grass","A",5,104499,"Jimmy Wang","TPE",26.3983572895,103857,"Igor Kunitsyn","RUS",29.7577002053
"Newport","Grass","A",6,104273,"Edouard Roger Vasselin","FRA",27.5975359343,104171,"Richard Bloomfield","GBR",28.1861738535
"Newport","Grass","A",7,105385,"Donald Young","USA",21.9466119097,104154,"Paul Capdeville","CHI",28.2546201232
"Newport","Grass","A",8,104735,"Tobias Kamke","GER",25.1197809719,104372,"Alex Bogdanovic","GBR",27.1156741958
"Newport","Grass","A",9,103694,"Olivier Rochus","BEL",30.4558521561,105286,"Greg Jones","AUS",22.4202600958
"Newport","Grass","A",10,103917,"Nicolas Mahut","FRA",29.4483230664,103850,"Sebastian Decoud","ARG",29.7905544148
"Newport","Grass","A",11,104897,"Matthias Bachinger","GER",24.2546201232,104460,"Dustin Brown","GER",26.5681040383
"Newport","Grass","A",12,105051,"Matthew Ebden","AUS",23.6030116359,104976,"Ryan Sweeting","USA",23.9726214921
"Newport","Grass","A",13,103163,"Tommy Haas","GER",33.2511978097,103582,"Michael Berrer","GER",31.0061601643
"Newport","Grass","A",14,103676,"Michael Yani","USA",30.5051334702,104534,"Dudi Sela","ISR",26.2477754962
"Newport","Grass","A",15,106045,"Denis Kudla","USA",18.8774811773,103333,"Ivo Karlovic","CRO",32.3449691992
"Newport","Grass","A",16,105777,"Grigor Dimitrov","BUL",20.1341546886,104314,"Brian Dabul","ARG",27.356605065
"Newport","Grass","A",17,104545,"John Isner","USA",26.1875427789,103096,"Arnaud Clement","FRA",33.5441478439
"Newport","Grass","A",18,104166,"Alex Bogomolov Jr","RUS",28.1971252567,105074,"Ruben Bemelmans","BEL",23.4688569473
"Newport","Grass","A",19,104273,"Edouard Roger Vasselin","FRA",27.5975359343,104499,"Jimmy Wang","TPE",26.3983572895
"Newport","Grass","A",20,104735,"Tobias Kamke","GER",25.1197809719,105385,"Donald Young","USA",21.9466119097
"Newport","Grass","A",21,103694,"Olivier Rochus","BEL",30.4558521561,103917,"Nicolas Mahut","FRA",29.4483230664
"Newport","Grass","A",22,105051,"Matthew Ebden","AUS",23.6030116359,104897,"Matthias Bachinger","GER",24.2546201232
"Newport","Grass","A",23,103676,"Michael Yani","USA",30.5051334702,103163,"Tommy Haas","GER",33.2511978097
"Newport","Grass","A",24,106045,"Denis Kudla","USA",18.8774811773,105777,"Grigor Dimitrov","BUL",20.1341546886
"Newport","Grass","A",25,104545,"John Isner","USA",26.1875427789,104166,"Alex Bogomolov Jr","RUS",28.1971252567
"Newport","Grass","A",26,104735,"Tobias Kamke","GER",25.1197809719,104273,"Edouard Roger Vasselin","FRA",27.5975359343
"Newport","Grass","A",27,103694,"Olivier Rochus","BEL",30.4558521561,105051,"Matthew Ebden","AUS",23.6030116359
"Newport","Grass","A",28,103676,"Michael Yani","USA",30.5051334702,106045,"Denis Kudla","USA",18.8774811773
"Newport","Grass","A",29,104545,"John Isner","USA",26.1875427789,104735,"Tobias Kamke","GER",25.1197809719
"Newport","Grass","A",30,103694,"Olivier Rochus","BEL",30.4558521561,103676,"Michael Yani","USA",30.5051334702
"Newport","Grass","A",31,104545,"John Isner","USA",26.1875427789,103694,"Olivier Rochus","BEL",30.4558521561
"Wimbledon","Grass","G",1,104745,"Rafael Nadal","ESP",25.0458590007,103188,"Michael Russell","USA",33.1362080767
"Wimbledon","Grass","G",2,104976,"Ryan Sweeting","USA",23.9342915811,104665,"Pablo Andujar","ESP",25.4045174538
"Wimbledon","Grass","G",3,104180,"Gilles Muller","LUX",28.1149897331,103163,"Tommy Haas","GER",33.2128678987
"Wimbledon","Grass","G",4,105683,"Milos Raonic","CAN",20.4791238877,102967,"Marc Gicquel","FRA",34.2231348392
"Wimbledon","Grass","G",5,105223,"Juan Martin Del Potro","ARG",22.7378507871,104262,"Flavio Cipolla","ITA",27.665982204
"Wimbledon","Grass","G",6,103694,"Olivier Rochus","BEL",30.417522245,104932,"Kenny De Schepper","FRA",24.0602327173
"Wimbledon","Grass","G",7,104534,"Dudi Sela","ISR",26.2094455852,104523,"Frederico Gil","POR",26.2395619439
"Wimbledon","Grass","G",8,104468,"Gilles Simon","FRA",26.4777549624,104273,"Edouard Roger Vasselin","FRA",27.5592060233
"Wimbledon","Grass","G",9,103888,"Mardy Fish","USA",29.5277207392,104719,"Marcel Granollers","ESP",25.1882272416
"Wimbledon","Grass","G",10,104797,"Denis Istomin","UZB",24.7830253251,104259,"Philipp Kohlschreiber","GER",27.6769336071
"Wimbledon","Grass","G",11,104898,"Robin Haase","NED",24.205338809,105137,"Pere Riba","ESP",23.2005475702
"Wimbledon","Grass","G",12,104269,"Fernando Verdasco","ESP",27.5947980835,103285,"Radek Stepanek","CZE",32.5612594114
"Wimbledon","Grass","G",13,103428,"Juan Ignacio Chela","ARG",31.8056125941,104594,"Marinko Matosevic","AUS",25.864476386
"Wimbledon","Grass","G",14,104166,"Alex Bogomolov Jr","RUS",28.1587953457,105385,"Donald Young","USA",21.9082819986
"Wimbledon","Grass","G",15,103898,"Julien Benneteau","FRA",29.4976043806,105074,"Ruben Bemelmans","BEL",23.4305270363
"Wimbledon","Grass","G",16,104607,"Tomas Berdych","CZE",25.7549623546,103835,"Filippo Volandri","ITA",29.787816564
"Wimbledon","Grass","G",17,104918,"Andy Murray","GBR",24.0985626283,104593,"Daniel Gimeno Traver","ESP",25.8672142368
"Wimbledon","Grass","G",18,104735,"Tobias Kamke","GER",25.0814510609,104882,"Blaz Kavcic","SLO",24.2929500342
"Wimbledon","Grass","G",19,104660,"Sergiy Stakhovsky","UKR",25.4510609172,105638,"Daniel Cox","GBR",20.7255304586
"Wimbledon","Grass","G",20,103344,"Ivan Ljubicic","CRO",32.2546201232,105227,"Marin Cilic","CRO",22.7241615332
"Wimbledon","Grass","G",21,104755,"Richard Gasquet","FRA",25.0047912389,105053,"Santiago Giraldo","COL",23.5619438741
"Wimbledon","Grass","G",22,103857,"Igor Kunitsyn","RUS",29.7193702943,104997,"Igor Sijsling","NED",23.8384668036
"Wimbledon","Grass","G",23,104620,"Simone Bolelli","ITA",25.697467488,104770,"Martin Fischer","AUT",24.9144421629
"Wimbledon","Grass","G",24,104527,"Stanislas Wawrinka","SUI",26.2286105407,103808,"Potito Starace","ITA",29.9329226557
"Wimbledon","Grass","G",25,104792,"Gael Monfils","FRA",24.7994524298,104897,"Matthias Bachinger","GER",24.2162902122
"Wimbledon","Grass","G",26,104813,"Grega Zemlja","SLO",24.7227926078,105041,"Lukas Lacko","SVK",23.627652293
"Wimbledon","Grass","G",27,103997,"Lukasz Kubot","POL",29.0951403149,103096,"Arnaud Clement","FRA",33.5058179329
"Wimbledon","Grass","G",28,103333,"Ivo Karlovic","CRO",32.3066392882,104386,"Janko Tipsarevic","SRB",26.9924709103
"Wimbledon","Grass","G",29,102783,"Rainer Schuettler","GER",35.151266256,105064,"Thomaz Bellucci","BRA",23.4715947981
"Wimbledon","Grass","G",30,103852,"Feliciano Lopez","ESP",29.7467488022,103582,"Michael Berrer","GER",30.9678302533
"Wimbledon","Grass","G",31,103812,"Victor Hanescu","ROU",29.9137577002,103708,"Jaroslav Pospisil","CZE",30.3572895277
"Wimbledon","Grass","G",32,104053,"Andy Roddick","USA",28.8049281314,104676,"Andreas Beck","GER",25.3689253936
"Wimbledon","Grass","G",33,103970,"David Ferrer","ESP",29.2156057495,105332,"Benoit Paire","FRA",22.1163586585
"Wimbledon","Grass","G",34,105992,"Ryan Harrison","USA",19.1184120465,104471,"Ivan Dodig","CRO",26.4613278576
"Wimbledon","Grass","G",35,103971,"Karol Beck","SVK",29.2128678987,104122,"Carlos Berlocq","ARG",28.3750855578
"Wimbledon","Grass","G",36,104198,"Guillermo Garcia Lopez","ESP",28.0438056126,104979,"Andrey Golubev","KAZ",23.9123887748
"Wimbledon","Grass","G",37,103602,"Fernando Gonzalez","CHI",30.8911704312,105238,"Alexandr Dolgopolov","UKR",22.6146475017
"Wimbledon","Grass","G",38,103573,"Rik De Voest","RSA",31.0390143737,103105,"Ruben Ramirez Hidalgo","ESP",33.4510609172
"Wimbledon","Grass","G",39,105777,"Grigor Dimitrov","BUL",20.0958247775,105649,"Cedrik Marcel Stebe","GER",20.6954140999
"Wimbledon","Grass","G",40,104542,"Jo Wilfried Tsonga","FRA",26.173853525,104424,"Go Soeda","JPN",26.7871321013
"Wimbledon","Grass","G",41,104597,"Nicolas Almagro","ESP",25.8288843258,103813,"Jarkko Nieminen","FIN",29.9082819986
"Wimbledon","Grass","G",42,104545,"John Isner","USA",26.1492128679,103917,"Nicolas Mahut","FRA",29.4099931554
"Wimbledon","Grass","G",43,104500,"Somdev Devvarman","IND",26.3463381246,103823,"Denis Gremelmayr","GER",29.8425735797
"Wimbledon","Grass","G",44,104022,"Mikhail Youzhny","RUS",28.9856262834,104338,"Juan Monaco","ARG",27.2251882272
"Wimbledon","Grass","G",45,103900,"David Nalbandian","ARG",29.4647501711,104714,"Julian Reister","GER",25.2156057495
